cust_no,label
0xb2d6a2af,0
0xb2d20d3d,0
0xb2d394bd,-1
0xb2d5d125,1
0xb2d0f33b,1
0xb2d1a880,1
0xb2d1144e,1
0xb2d2c988,0
0xb2d0eead,0
0xb2d5ce50,1
0xb2d42de7,1
0xb2d10ab0,1
0xb2d8dc2b,1
0x3b9b0fe3,1
0x3b9b35a2,1
0xb2d1a2b1,1
0xb2d2b768,1
0xb2d5714b,0
0xb2d33764,1
0x3b9acff4,1
0xb2d2254d,0
0xb2d14c39,1
0xb2d52fee,1
0xb2d17de9,1
0xb2d15251,1
0xb2d1bed0,1
0xb2d11a18,1
0xb2d108ab,0
0xb2d65b0e,-1
0xb2d4e7e3,1
0xb2d3c35d,1
0xb2d378cc,-1
0x3b9b2dda,1
0x3b9b1612,1
0xb2d67c69,1
0xb2d70405,1
0xb2d6a867,1
0xb2d9099b,1
0xb2d5ee2f,-1
0xb2d6b582,1
0xb2d5c1e3,1
0xb2d6eb94,1
0xb2d6becd,1
0xb2d6eae1,1
0xb2d753c9,0
0xb2d6d5b4,0
0xb2d6e007,1
0xb2d2164f,1
0xb2d2ad66,0
0xb2d5e52e,0
0xb2d6f895,1
0xb2d193ae,1
0xb2d2c576,1
0xb2d19dc3,1
0xb2d2a962,0
0xb2d2597c,1
0xb2d5bd87,-1
0xb2d260cf,0
0xb2d90012,1
0xb2d649fb,1
0xb2d56c8f,0
0xb2d5729b,1
0xb2d5e678,-1
0xb2d6401e,1
0xb2d8efe5,-1
0xb2d64b0e,-1
0xb2d628a9,1
0xb2d957b9,1
0xb2d5b0be,1
0xb2d85e50,0
0xb2d5da0a,1
0xb2d52b4d,0
0xb2d691bc,1
0xb2d55c2f,0
0xb2d63909,-1
0xb2d0ce74,1
0xb2d336fa,1
0xb2d93211,1
0xb2d1d85e,1
0xb2d0e9c9,1
0xb2d1bd40,1
0xb2d2091c,1
0xb2d6c8f4,-1
0xb2d079bc,0
0xb2d11fd0,0
0xb2d7f1ec,0
0xb2d5ff41,1
0xb2d642dc,1
0xb2d0eb3c,0
0xb2d6b17f,-1
0xb2d1a91d,1
0xb2d62302,-1
0xb2d623ff,-1
0xb2d628bb,0
0xb2d79091,0
0xb2d59e61,-1
0xb2d62678,1
0xb2d644df,1
0xb2d64083,1
0xb2d623e8,-1
0xb2d62469,1
0xb2d82488,0
0xb2d6455a,1
0xb2d6220b,-1
0xb2d632e2,1
0xb2d92028,1
0xb2d6528e,1
0xb2d69b82,0
0xb2d281a0,0
0xb2d69bc1,1
0xb2d30940,1
0xb2d91f6f,1
0xb2d27e77,1
0xb2d308bb,0
0xb2d2c463,-1
0xb2d4313e,1
0xb2d064f5,-1
0xb2d2d490,1
0xb2d0b857,1
0xb2d4f831,-1
0xb2d69221,-1
0xb2d55d31,1
0xb2d41229,-1
0xb2d609df,1
0xb2d5ee5c,1
0xb2d62742,1
0xb2d62ff1,1
0xb2d45a8f,0
0xb2d56a36,1
0xb2d6be03,1
0xb2d698d1,0
0xb2d8cd64,1
0xb2d97200,1
0xb2d69b01,0
0xb2d9036c,-1
0x3b9b0f79,0
0xb2d9802f,1
0xb2d96c91,1
0x3b9af25e,1
0x3b9b186c,1
0xb2d0d8b6,0
0x3b9b25da,1
0xb2d97e15,1
0xb2d070ca,1
0xb2d901f4,1
0xb2d4b6ca,-1
0xb2d4821f,0
0xb2d4305d,1
0xb2d218ad,1
0xb2d3159f,1
0xb2d6b22d,-1
0xb2d42a28,1
0x3b9b324c,1
0xb2d250cf,0
0xb2d3af10,1
0xb2d61bbb,1
0xb2d3d51d,0
0xb2d6151d,1
0xb2d8e752,-1
0xb2d55144,1
0xb2d1fb52,1
0xb2d55129,0
0xb2d39b08,-1
0xb2d63808,1
0xb2d26f14,0
0xb2d2e216,-1
0xb2d5a9e8,0
0xb2d6d8ee,0
0xb2d31549,1
0xb2d3efbf,0
0xb2d22741,1
0xb2d25aa7,1
0xb2d31588,0
0xb2d479cb,0
0xb2d16642,0
0x3b9b17f9,0
0xb2d43675,-1
0xb2d197a1,1
0xb2d30cdf,1
0xb2d35f87,0
0xb2d323f9,1
0xb2d2bc31,1
0xb2d4d849,-1
0xb2d2cd2c,1
0x3b9b4437,0
0xb2d41bb8,1
0xb2d0958d,1
0xb2d22241,1
0xb2d315a4,0
0xb2d2d3dd,1
0xb2d38801,1
0xb2d5931e,1
0xb2d5a0bf,1
0x3b9b1839,0
0xb2d069d4,0
0x3b9b45b4,-1
0xb2d35d77,1
0xb2d3be25,1
0xb2d6b018,1
0xb2d3ef8d,1
0x3b9b13b9,1
0xb2d315ba,1
0x3b9af101,1
0xb2d1fc29,1
0xb2d3155a,0
0xb2d18f24,0
0xb2d8eb12,1
0xb2d2f388,1
0xb2d06309,1
0xb2d3d0b0,-1
0xb2d1b8b2,0
0xb2d64af7,1
0xb2d85aac,0
0xb2d5a624,0
0xb2d64104,-1
0x3b9b2458,0
0xb2d106bf,1
0xb2d0a22d,-1
0xb2d19923,1
0xb2d578eb,1
0xb2d69528,1
0xb2d50fc1,0
0xb2d2ff2c,0
0xb2d0dbac,1
0xb2d083d1,0
0xb2d8160b,0
0xb2d97e4d,-1
0xb2d0e2dc,1
0xb2d0995f,-1
0xb2d08ef4,1
0xb2d3e6e4,1
0xb2d23240,1
0xb2d35051,-1
0xb2d3537e,0
0xb2d1c96d,1
0xb2d07bed,1
0xb2d56c94,1
0xb2d07aeb,1
0xb2d912d5,1
0xb2d078e1,0
0xb2d1a547,-1
0xb2d335d0,-1
0xb2d177ff,1
0xb2d31855,-1
0xb2d4fc3f,1
0xb2d2058a,0
0xb2d4f97c,1
0xb2d98066,-1
0xb2d374c3,-1
0xb2d91137,-1
0xb2d8023b,-1
0xb2d3b9e5,1
0xb2d62178,0
0xb2d407fe,1
0xb2d0746e,-1
0xb2d6077c,-1
0xb2d37613,-1
0xb2d39a55,1
0xb2d1452b,1
0xb2d554ff,1
0xb2d23660,0
0xb2d3b609,1
0xb2d52c13,0
0xb2d52dbd,0
0xb2d904d3,1
0xb2d3117f,1
0xb2d41f4a,0
0xb2d49621,-1
0xb2d41aa9,-1
0xb2d68c5f,1
0xb2d2ecd8,1
0xb2d6bd34,1
0xb2d2aaf6,0
0xb2d27c34,0
0xb2d4d371,1
0xb2d4267f,1
0xb2d08e3c,1
0xb2d50d91,0
0xb2d691ee,1
0xb2d8c3ed,0
0xb2d2ebd7,1
0xb2d475d9,0
0xb2d2b5e6,1
0xb2d8de9f,1
0xb2d39914,0
0xb2d4ec56,0
0xb2d26618,1
0xb2d7eeae,1
0xb2d2d818,1
0xb2d31b8f,0
0xb2d2b601,1
0xb2d2b5cf,-1
0xb2d40455,1
0xb2d2d14d,1
0xb2d4ec1e,-1
0xb2d27c4b,1
0xb2d2b5e1,1
0x3b9af6fe,0
0xb2d32c8b,0
0xb2d68c91,0
0xb2d3e54b,1
0xb2d49d6e,1
0xb2d2d79c,1
0xb2d2c806,1
0xb2d27184,1
0xb2d3ec92,1
0xb2d24881,1
0x3b9af4d8,1
0xb2d6b17a,-1
0xb2d43b5f,1
0xb2d33b24,-1
0xb2d2dfea,1
0xb2d8ff31,1
0xb2d3a146,1
0xb2d576ff,-1
0xb2d36c75,-1
0xb2d230d9,1
0xb2d48b4d,1
0x3b9af0ea,1
0xb2d8ee4c,1
0xb2d2e2f1,-1
0xb2d632cb,0
0xb2d93cb8,-1
0xb2d9297a,1
0xb2d5f899,-1
0xb2d1b1af,1
0xb2d1a291,1
0xb2d33329,0
0xb2d8e58c,1
0xb2d359b7,0
0xb2d85ae4,1
0xb2d18c50,0
0xb2d09a7c,0
0xb2d36620,1
0xb2d81ee1,-1
0xb2d3c4c8,1
0xb2d141d5,1
0xb2d101f1,-1
0xb2d9062a,1
0xb2d0bc97,1
0xb2d33b1f,1
0xb2d4bef7,1
0xb2d1e0fd,1
0xb2d3b173,1
0xb2d27172,1
0xb2d4ee29,1
0xb2d10b64,-1
0xb2d41f77,0
0xb2d60b6e,1
0xb2d2e1b6,1
0xb2d6de37,-1
0xb2d0d342,1
0xb2d23a6e,1
0xb2d59060,-1
0xb2d07727,1
0xb2d50f93,1
0xb2d6d6d9,0
0xb2d08a38,1
0xb2d0d205,1
0xb2d07fbe,1
0xb2d0eaa4,1
0xb2d0c6f5,1
0xb2d24f08,1
0xb2d78fdd,1
0xb2d119ae,1
0xb2d3a646,1
0xb2d28df1,1
0xb2d60ab3,1
0xb2d1a445,0
0xb2d5bdf1,1
0xb2d1e042,1
0xb2d88ad3,1
0xb2d1b138,0
0xb2d0d965,0
0xb2d1ea0e,0
0xb2d61b51,1
0xb2d1b3f6,1
0xb2d8fa10,1
0xb2d78e65,0
0xb2d78c3a,0
0xb2d5fb66,1
0xb2d8c9aa,1
0xb2d657fd,0
0xb2d96476,1
0xb2d97e1a,1
0xb2d78680,1
0xb2d5303c,1
0xb2d63ddc,1
0xb2d62d4a,1
0xb2d63416,1
0xb2d6c045,0
0xb2d8c844,-1
0xb2d5d3ed,1
0xb2d981f0,1
0xb2d91b82,1
0xb2d58747,1
0xb2d6a68a,0
0xb2d867cd,1
0xb2d69088,-1
0xb2d92813,1
0xb2d64427,1
0xb2d6dcb2,1
0xb2d64c2b,1
0xb2d596c6,1
0xb2d950c0,1
0xb2d5d1f4,1
0xb2d64fe5,-1
0xb2d5b5db,1
0xb2d23e12,1
0xb2d5d9d3,-1
0xb2d1724b,1
0x3b9b4925,1
0xb2d4a9d7,-1
0xb2d29893,1
0xb2d5ae08,1
0xb2d23dc8,1
0x3b9b3b16,0
0xb2d5adf1,1
0xb2d1a0bd,1
0xb2d2bcdf,0
0xb2d623cc,1
0xb2d1be18,1
0xb2d12755,1
0xb2d5ea9d,0
0xb2d1539c,0
0x3b9b2950,1
0xb2d6038a,1
0xb2d51e5b,-1
0x3b9b430d,0
0xb2d927b8,1
0xb2d34cae,-1
0xb2d39a6c,1
0xb2d5e83a,1
0x3b9b3ee7,0
0x3b9b4973,1
0xb2d59044,1
0xb2d2fb1f,1
0xb2d5a8a8,0
0xb2d12734,-1
0xb2d5e409,1
0xb2d4dbd6,0
0xb2d485bd,-1
0xb2d084fb,1
0xb2d0b636,1
0xb2d1c370,1
0xb2d78149,1
0xb2d3a250,1
0xb2d20687,1
0xb2d0e390,1
0xb2d19e11,1
0xb2d27f2a,1
0xb2d0f846,1
0xb2d6c5af,0
0xb2d58a2b,1
0xb2d12681,0
0xb2d12654,0
0xb2d0f792,0
0xb2d1a3a9,1
0xb2d60b5c,-1
0xb2d7ada6,1
0xb2d6dd60,1
0xb2d3ed94,1
0xb2d154f3,1
0x3b9b172a,1
0xb2d40657,1
0xb2d27fc1,1
0xb2d22b9d,1
0xb2d8c3d1,1
0xb2d21b27,1
0xb2d5f3f9,0
0xb2d10c7c,1
0xb2d2bd4e,1
0xb2d5ec47,0
0xb2d5f5e0,-1
0xb2d2d13b,1
0xb2d438d8,-1
0xb2d257cd,0
0xb2d09963,1
0xb2d64c5d,1
0xb2d8cb82,-1
0xb2d933e9,-1
0xb2d8d447,1
0xb2d69a80,-1
0xb2d78b70,-1
0xb2d2d733,0
0xb2d27064,0
0xb2d5d388,1
0xb2d1a7b6,0
0xb2d0d674,1
0xb2d14106,1
0xb2d2dd27,1
0xb2d53d37,0
0xb2d380fe,0
0xb2d12739,1
0x3b9b4586,0
0xb2d25699,1
0x3b9b43b6,0
0xb2d11dbc,1
0xb2d06ffb,1
0xb2d5ef5e,1
0xb2d2166b,0
0xb2d63120,1
0xb2d586cb,0
0xb2d68920,1
0xb2d66534,1
0xb2d6b716,1
0xb2d2db5c,0
0xb2d25a2c,1
0xb2d65309,1
0xb2d5d3f2,0
0xb2d5574b,1
0xb2d6b69f,1
0xb2d26d09,0
0xb2d5018d,1
0xb2d32947,0
0xb2d3b4fb,1
0xb2d3274e,1
0xb2d34797,0
0xb2d1f31b,0
0xb2d5f78b,1
0xb2d5cabe,1
0xb2d8a24d,1
0xb2d6f706,1
0xb2d1bb54,1
0xb2d2be18,1
0xb2d629a0,-1
0xb2d5838d,0
0xb2d6b668,1
0xb2d1b1f3,1
0xb2d24dde,-1
0xb2d645e8,1
0xb2d52f3f,0
0xb2d90b02,-1
0xb2d39764,1
0xb2d8dcf5,1
0xb2d1547c,1
0xb2d51a1f,0
0xb2d1b3d5,1
0xb2d14ee0,1
0xb2d51171,1
0xb2d0cdc5,1
0xb2d197f4,0
0xb2d584a0,1
0xb2d5e056,1
0xb2d62464,1
0xb2d5bf3c,1
0xb2d3b6bc,0
0xb2d5bf8a,1
0xb2d5917d,1
0xb2d58b8c,1
0xb2d69a32,1
0xb2d6dfd5,1
0xb2d6a1ce,-1
0xb2d216be,1
0xb2d23224,1
0xb2d60a4e,1
0xb2d6a03a,1
0xb2d21c23,1
0xb2d60a49,1
0xb2d2d45e,0
0xb2d8c855,1
0xb2d6a196,1
0xb2d901a6,1
0xb2d69fcb,-1
0xb2d429f0,-1
0xb2d23a57,0
0xb2d24054,1
0xb2d2bc9b,1
0xb2d30d17,0
0xb2d6f4f6,-1
0x3b9b3c3b,1
0xb2d22a0e,1
0xb2d38309,1
0xb2d6e2af,1
0xb2d78dbc,1
0xb2d705cc,1
0xb2d694c8,1
0xb2d0d6a7,1
0xb2d23a96,1
0xb2d60576,1
0xb2d2d3f9,-1
0xb2d57183,0
0xb2d618c6,1
0xb2d579e7,-1
0xb2d5e62a,0
0xb2d439d5,0
0xb2d0f46f,1
0xb2d5b1b0,-1
0xb2d95089,1
0xb2d12262,-1
0xb2d15b84,1
0xb2d17eeb,1
0xb2d6019a,-1
0xb2d12315,1
0xb2d40e6f,0
0xb2d12750,1
0xb2d31f86,1
0xb2d079ea,1
0xb2d3985c,-1
0xb2d245a7,0
0xb2d1d450,1
0xb2d6fffd,-1
0xb2d8ca9d,1
0xb2d8c383,-1
0xb2d60442,1
0xb2d5d6cb,1
0xb2d64511,1
0xb2d967b9,1
0xb2d7048b,0
0xb2d8cb50,-1
0xb2d5dcc9,1
0xb2d6c2a3,0
0xb2d6e7b4,0
0xb2d5bd70,1
0xb2d0c45f,1
0xb2d91a98,1
0xb2d8f635,1
0xb2d8f018,1
0xb2d900e6,1
0xb2d8e5a2,1
0xb2d869c1,1
0xb2d3a909,1
0xb2d12c11,1
0xb2d37ee4,0
0xb2d6c7e0,0
0xb2d488e5,-1
0xb2d47793,0
0xb2d6dbcc,-1
0xb2d6a79d,1
0xb2d8fbbb,1
0xb2d92523,1
0xb2d60a11,-1
0xb2d2f060,1
0xb2d38d87,-1
0xb2d95aa2,1
0xb2d41572,0
0xb2d1beb0,0
0xb2d6d9ea,-1
0xb2d1a026,1
0x3b9b34f4,1
0xb2d07114,1
0xb2d555b2,-1
0xb2d61e35,-1
0xb2d64ac0,0
0xb2d78ba2,1
0xb2d0d997,1
0xb2d28136,1
0xb2d33953,0
0xb2d1f208,1
0xb2d227d8,1
0xb2d097eb,1
0xb2d3c5ed,1
0xb2d0ea98,1
0xb2d18467,0
0xb2d079b8,1
0xb2d55d96,1
0xb2d1d99f,1
0xb2d47729,-1
0xb2d3a5f3,0
0xb2d61fad,1
0xb2d067ce,1
0xb2d646ce,1
0xb2d08403,1
0xb2d28758,1
0xb2d0eb0e,1
0xb2d62367,-1
0xb2d6438f,0
0x3b9b32fb,0
0xb2d6bcd4,-1
0xb2d6c90a,1
0xb2d6bccf,1
0xb2d6c3ff,1
0xb2d6bb3b,0
0xb2d6bb9b,1
0xb2d3336d,1
0xb2d3c4f6,1
0xb2d205d8,1
0xb2d11e9c,1
0xb2d7072d,0
0xb2d3ea83,1
0xb2d5ecdf,0
0xb2d2d4fa,0
0xb2d248f0,1
0xb2d5d290,1
0xb2d60af7,0
0xb2d5a51b,0
0xb2d7828e,1
0xb2d22c1d,1
0xb2d22536,1
0xb2d21a7e,-1
0xb2d5f6f8,0
0xb2d12ee6,1
0xb2d54064,1
0xb2d23617,0
0xb2d6afe1,1
0xb2d69c8b,1
0xb2d90157,1
0xb2d3c551,1
0xb2d42272,-1
0x3b9ade07,1
0xb2d6b8af,-1
0xb2d5e496,1
0xb2d17831,1
0xb2d59ee2,0
0xb2d92313,1
0xb2d5a640,-1
0xb2d8da7b,1
0xb2d78ef8,0
0xb2d94d4a,1
0xb2d5eb82,0
0xb2d6c7ae,0
0xb2d61711,1
0xb2d5ad75,1
0xb2d59929,1
0xb2d6e3de,1
0xb2d6e68a,1
0xb2d705b0,1
0xb2d4f1f3,1
0xb2d68823,0
0xb2d58f2c,1
0xb2d657cf,1
0xb2d910e9,-1
0xb2d68748,1
0xb2d4f965,1
0xb2d5b4c7,0
0xb2d96c48,1
0xb2d858bd,1
0xb2d8f356,0
0xb2d6ebd8,0
0xb2d6c695,0
0xb2d69c26,-1
0xb2d68000,1
0xb2d6f1ad,1
0xb2d93e7f,-1
0xb2d912eb,1
0xb2d64f4e,-1
0xb2d5e9b7,1
0xb2d56b12,1
0xb2d5ae72,-1
0xb2d6522e,0
0xb2d91529,1
0xb2d956c7,1
0xb2d2775d,1
0xb2d325ed,0
0xb2d93619,-1
0xb2d793cf,1
0xb2d32459,1
0xb2d92b29,1
0xb2d20b7a,1
0xb2d1ec99,1
0xb2d17977,1
0x3b9b29b1,1
0xb2d41266,-1
0xb2d1113d,1
0xb2d4024f,-1
0x3b9b2f73,0
0xb2d43853,1
0xb2d3f776,1
0xb2d85913,0
0xb2d46745,0
0xb2d1b25d,1
0xb2d24a5e,1
0xb2d13289,1
0xb2d555ad,-1
0xb2d6c2d0,-1
0xb2d37ab8,1
0xb2d06615,-1
0xb2d36b46,1
0xb2d93061,1
0xb2d953b6,1
0xb2d23338,1
0xb2d904a0,1
0xb2d08c31,1
0xb2d0c690,1
0xb2d36249,1
0xb2d5ea53,1
0xb2d60850,1
0xb2d56377,1
0xb2d66a87,-1
0xb2d548a8,1
0xb2d55e44,1
0xb2d367fd,1
0xb2d2a311,1
0xb2d57e5a,1
0xb2d5907b,1
0xb2d07892,1
0xb2d509ed,1
0xb2d54ad9,1
0xb2d2b4b7,1
0xb2d229a4,1
0xb2d93582,1
0xb2d15150,1
0xb2d591c6,1
0xb2d4f348,1
0xb2d22ef7,1
0xb2d2eb6d,1
0xb2d4fac2,-1
0xb2d6b2a9,1
0xb2d4c5f5,1
0xb2d2ed21,1
0xb2d579fe,0
0xb2d92fcf,1
0xb2d67de2,1
0xb2d8cd7b,1
0xb2d41535,0
0xb2d2406f,1
0xb2d1771e,0
0xb2d3cdff,-1
0xb2d2739d,1
0xb2d3f48d,0
0xb2d3f545,0
0xb2d407cc,1
0xb2d17c1e,1
0xb2d0bde7,0
0xb2d5867d,-1
0xb2d29688,1
0xb2d3ce04,1
0xb2d3f561,1
0xb2d140d4,0
0xb2d83cd1,-1
0xb2d202b1,1
0xb2d29789,1
0xb2d30c68,-1
0xb2d91d60,-1
0xb2d1f745,-1
0xb2d12eeb,1
0xb2d2a64b,0
0xb2d21a62,0
0xb2d204f3,1
0xb2d3e818,-1
0xb2d6deb8,0
0xb2d23bc5,-1
0xb2d63985,-1
0xb2d2bd60,0
0xb2d59e2e,0
0xb2d5874c,1
0xb2d38c85,-1
0xb2d6d920,1
0xb2d6e217,-1
0xb2d58ef9,1
0xb2d5637c,1
0xb2d3bcad,1
0xb2d6672d,0
0xb2d41386,1
0xb2d126be,0
0xb2d54fa6,0
0xb2d6bc9c,0
0xb2d1d3a2,1
0xb2d4f69d,1
0xb2d57bc0,0
0xb2d11f39,1
0xb2d5077d,-1
0xb2d4d837,1
0xb2d15284,1
0xb2d6886d,1
0xb2d2d866,1
0xb2d5ec2c,1
0xb2d15e70,1
0xb2d52590,1
0xb2d688d7,1
0xb2d6d9ef,1
0xb2d54e9d,1
0xb2d12003,1
0xb2d437ee,-1
0xb2d4587f,-1
0xb2d2a25e,-1
0xb2d70170,-1
0xb2d6d690,1
0xb2d508e4,1
0xb2d2eb23,1
0xb2d4645a,0
0xb2d61bed,1
0xb2d79075,-1
0xb2d9332e,-1
0xb2d6ca27,0
0xb2d2d200,1
0xb2d3a3e8,1
0xb2d0ba23,1
0xb2d78dd3,1
0xb2d07146,1
0xb2d45a41,1
0xb2d6a362,1
0xb2d0afe6,1
0xb2d7689c,1
0xb2d62ec2,-1
0xb2d07791,1
0xb2d1c33e,1
0xb2d235c9,1
0xb2d2cbc6,0
0xb2d10921,1
0xb2d1441c,0
0xb2d97f4e,1
0xb2d1fc45,1
0xb2d398f8,1
0xb2d15493,1
0xb2d32ee4,1
0xb2d1ddbe,0
0xb2d98458,1
0xb2d29f08,-1
0xb2d681a1,1
0xb2d7088f,1
0xb2d41ea0,1
0xb2d4d65a,1
0xb2d24e99,1
0xb2d1e2b1,0
0xb2d17c3a,1
0xb2d0d035,0
0xb2d46f29,0
0xb2d1d1ed,1
0xb2d6f5cd,1
0xb2d297b7,-1
0xb2d2778f,1
0xb2d197c1,1
0xb2d28677,-1
0xb2d4b95a,1
0xb2d6db7e,1
0xb2d192e4,1
0xb2d436bf,1
0xb2d09786,1
0xb2d1e1b0,1
0xb2d190f5,1
0xb2d0dc43,1
0xb2d5ee94,-1
0xb2d54d1b,0
0xb2d6c259,1
0xb2d46471,-1
0xb2d1c8c4,-1
0xb2d6c1f4,0
0xb2d92cbd,1
0xb2d44d77,1
0xb2d6c25e,-1
0xb2d3ba45,1
0xb2d97c59,1
0xb2d6f5e8,1
0xb2d75f9f,-1
0xb2d0a567,0
0xb2d91ec1,1
0xb2d6c41b,1
0xb2d11396,1
0xb2d4878e,0
0xb2d6ffb3,1
0xb2d6cb03,0
0xb2d8d935,1
0xb2d2d4ac,0
0xb2d6d347,-1
0xb2d6cad1,-1
0xb2d2e14c,1
0xb2d626a6,1
0xb2d2ab76,0
0xb2d6d335,-1
0xb2d11b47,1
0xb2d0d3a7,1
0xb2d6c6c3,1
0xb2d4c7a0,-1
0xb2d6509e,1
0xb2d093fe,1
0xb2d20c40,1
0xb2d3ffcb,1
0xb2d584d2,1
0xb2d3447c,0
0xb2d36d29,0
0xb2d4e3d5,1
0xb2d377b9,1
0xb2d094ad,1
0xb2d0d3f6,1
0xb2d29231,1
0xb2d28c67,1
0xb2d958c0,1
0xb2d93adb,1
0xb2d97802,1
0xb2d288d0,0
0xb2d325ba,1
0xb2d0b8a5,1
0x3b9b410f,0
0xb2d54e66,1
0xb2d67f31,0
0xb2d5d5ae,1
0xb2d59f8b,1
0xb2d567bd,1
0xb2d5d5fd,1
0xb2d31640,0
0xb2d2b173,1
0xb2d53d3c,1
0xb2d28a04,-1
0xb2d2cc30,0
0xb2d8d4ac,1
0xb2d8ceef,1
0xb2d6c44d,1
0xb2d3d3ef,0
0xb2d68323,-1
0xb2d913cc,1
0xb2d52102,1
0xb2d580cf,1
0xb2d274ff,1
0xb2d85837,-1
0xb2d74abb,1
0xb2d2db45,1
0xb2d271a0,1
0xb2d33d01,1
0xb2d2393f,0
0xb2d60296,1
0xb2d2c322,1
0xb2d237d8,0
0xb2d61fbf,1
0xb2d22e9c,0
0xb2d5df48,1
0xb2d924f0,1
0xb2d69cde,1
0xb2d0d9cf,1
0xb2d0b668,1
0xb2d073ed,1
0xb2d08e25,0
0xb2d0aba5,1
0xb2d64968,0
0xb2d5a73c,0
0xb2d3e6ad,0
0xb2d6e0a4,1
0xb2d564c1,1
0xb2d4bd30,-1
0xb2d816cb,0
0xb2d7c145,1
0xb2d3fa6b,1
0xb2d5fbf8,1
0xb2d1e693,1
0xb2d41e80,-1
0xb2d5f1cd,1
0xb2d4159f,1
0xb2d548ad,0
0xb2d53809,-1
0xb2d6a2ca,1
0xb2d9833b,1
0xb2d94228,1
0xb2d23b33,1
0xb2d0e97a,1
0xb2d22fc1,1
0xb2d62cfc,1
0xb2d06b24,1
0xb2d635e1,0
0xb2d1b32c,1
0xb2d90df7,1
0xb2d656b7,1
0xb2d6c158,1
0xb2d2540d,-1
0xb2d18027,0
0xb2d962e2,1
0xb2d755c7,1
0xb2d59eaa,0
0xb2d63330,1
0xb2d6f55b,1
0xb2d5bcc2,1
0xb2d6af60,-1
0xb2d925ed,1
0xb2d55f57,-1
0xb2d6a834,1
0xb2d5ac19,0
0xb2d1cdfb,0
0xb2d3e857,1
0xb2d62bd2,0
0xb2d58339,1
0xb2d14aa0,1
0xb2d1e955,1
0xb2d68bb5,1
0xb2d5d221,0
0xb2d5d3bf,1
0xb2d6a0e8,1
0xb2d8fefa,1
0xb2d2a67d,1
0xb2d8ff15,1
0xb2d5a569,1
0xb2d1490c,1
0xb2d782d3,1
0x3b9b444d,0
0xb2d6a7fd,-1
0xb2d6d497,1
0xb2d6c012,-1
0xb2d91c8c,0
0xb2d5738e,0
0xb2d2f029,-1
0xb2d23ddf,1
0x3b9af1b0,1
0xb2d24397,1
0xb2d152e9,0
0xb2d96560,-1
0xb2d2127e,1
0xb2d2dcf5,1
0x3b9b3eec,1
0xb2d1a418,0
0xb2d628f2,1
0xb2d3bb95,0
0xb2d4f144,1
0xb2d69b9e,0
0xb2d3f34c,1
0xb2d3cbd8,0
0xb2d6ef66,-1
0xb2d4f160,1
0xb2d58ca4,0
0xb2d33a8c,0
0xb2d915c0,1
0xb2d5c478,1
0xb2d3a4ce,1
0xb2d22db6,1
0xb2d0ef98,0
0xb2d7096f,-1
0xb2d92ca2,1
0xb2d6ea77,0
0xb2d121ca,1
0xb2d171b4,1
0xb2d707a9,1
0xb2d0d416,1
0xb2d59118,0
0xb2d3ab4c,0
0xb2d435c7,0
0xb2d3ab67,1
0xb2d5b576,0
0xb2d47380,1
0xb2d6dd77,1
0xb2d75b4d,-1
0xb2d3aae7,1
0xb2d6a067,1
0xb2d3e96f,-1
0xb2d3ab35,0
0xb2d3e852,-1
0xb2d6972b,1
0xb2d3ab02,1
0xb2d3f308,1
0xb2d4fc28,-1
0xb2d526f7,-1
0xb2d3e921,0
0xb2d5b059,0
0xb2d3ab30,-1
0xb2d65ec8,-1
0xb2d3c427,0
0xb2d8d78a,1
0xb2d92b78,1
0xb2d20f08,-1
0xb2d11d0d,1
0xb2d90383,1
0xb2d1e761,1
0xb2d06893,-1
0xb2d26c03,1
0xb2d12803,1
0xb2d3158d,1
0xb2d90d11,1
0xb2d6e7eb,1
0xb2d2c1bb,1
0xb2d682a3,1
0xb2d36302,-1
0xb2d3ff87,1
0xb2d68b35,1
0xb2d3732a,1
0xb2d21811,1
0xb2d781fc,1
0xb2d37657,1
0xb2d5f168,1
0xb2d16fe8,1
0xb2d22928,0
0xb2d3bf70,1
0xb2d11a66,1
0xb2d93ea0,1
0xb2d23301,1
0xb2d42f57,1
0xb2d6be7e,0
0xb2d6283f,1
0xb2d91028,-1
0xb2d8f1a7,-1
0xb2d35acb,1
0xb2d8e38e,1
0xb2d6ad5a,-1
0xb2d6149c,0
0xb2d91011,1
0xb2d6bd99,0
0xb2d97a71,1
0xb2d1af08,0
0xb2d7a671,1
0xb2d8d76f,1
0xb2d2bf2b,1
0xb2d37136,1
0xb2d316a0,-1
0xb2d128b7,1
0xb2d6dc64,0
0xb2d92f3c,1
0xb2d11db7,0
0xb2d6a164,1
0xb2d10d01,1
0xb2d22c50,1
0xb2d5d768,1
0xb2d3fe0a,1
0xb2d62c16,0
0xb2d3c53a,1
0xb2d1b7b1,0
0x3b9b37b2,1
0xb2d6268f,1
0xb2d21247,-1
0xb2d10970,0
0x3b9b1a37,1
0xb2d1529f,0
0x3b9b2e23,1
0xb2d0f5d6,-1
0xb2d195cc,1
0xb2d2552a,-1
0xb2d3add7,1
0xb2d641ce,1
0xb2d40ea6,-1
0xb2d5d2f5,1
0xb2d59db8,1
0xb2d598f7,1
0xb2d31673,1
0xb2d5ad31,1
0xb2d6fd67,1
0xb2d5b721,1
0xb2d5211e,1
0xb2d8e188,1
